LSOA Code,Z-Score Decayed
E01000438,-0.3398957621930299
E01000438,-0.16136449321560406
E01000439,-0.3179108835373991
E01000439,0.259171152704617
E01000440,-0.3868863462873972
E01000440,-0.31099990575611125
E01000441,-0.3233181157154918
E01000441,0.17703685629395974
E01000442,-0.3601124253828825
E01000442,-0.2291281480469012
E01000443,-0.37462705095315235
E01000443,-0.25321300500485194
E01000444,-0.37081118114905803
E01000444,-0.2501220052857194
E01000445,-0.38208047416624025
E01000445,-0.17272738609392438
E01000446,-0.366827096965195
E01000446,-0.2499317075390096
E01000447,-0.21855947985615126
E01000447,0.24769726440760284
E01000448,-0.3902361179946184
E01000448,-0.29628020934879756
E01000449,-0.36310503902974633
E01000449,-0.2720840960471435
E01000450,-0.357328714541941
E01000450,-0.1019985741877119
E01000451,-0.37528530372566044
E01000451,-0.2155208465351836
E01000452,-0.37555564125952423
E01000452,-0.28949878976255883
E01000453,-0.3673442799439989
E01000453,-0.21537359696081926
E01000454,-0.3602846431683659
E01000454,-0.12936149913213027
E01000455,-0.3686103849425973
E01000455,-0.19712727721219372
E01000456,-0.3897807059854584
E01000456,-0.3106103415673808
E01000457,-0.268344987000749
E01000457,0.7488606612754767
E01000458,-0.3863972531816085
E01000458,-0.3005840218813224
E01000459,-0.34454829302639073
E01000459,-0.0345244115681972
E01000460,-0.3784338602400642
E01000460,-0.27378089232528574
E01000461,-0.3743459938989899
E01000461,-0.23859580925067425
E01000462,-0.3063801303133973
E01000462,0.26524293793787773
E01000463,-0.3888854653641716
E01000463,-0.283722682022134
E01000464,-0.31526270978386434
E01000464,-0.1157059549760212
E01000465,-0.30413386630131034
E01000465,-0.03517034352149121
E01000466,-0.27240106017615673
E01000466,0.2796083394696543
E01000467,-0.3399718819931063
E01000467,-0.016727258245720165
E01000468,-0.30583503558621344
E01000468,0.2294407581199673
E01000469,-0.35254861501471735
E01000469,-0.021175647842383304
E01000470,-0.2725285584303781
E01000470,0.25356178428401344
E01000471,-0.36823112449361844
E01000471,-0.18656033766049568
E01000472,-0.26330808039068854
E01000472,0.6188002936449515
E01000473,-0.25374739315050415
E01000473,0.5761417336907815
E01000474,-0.34770761628382313
E01000474,-0.12422678947016241
E01000475,-0.2882458044423923
E01000475,0.45400965986799846
E01000476,-0.325739827374852
E01000476,-0.052153221534749154
E01000477,-0.24372575138221433
E01000477,0.24861820201232493
E01000478,-0.30778531060129033
E01000478,0.014869568689249423
E01000479,-0.3412871667956422
E01000479,-0.023338233936630898
E01000480,-0.35864096537071133
E01000480,-0.09719003536422398
E01000481,-0.35101623521613456
E01000481,-0.05987724695414815
E01000483,-0.3151552970313334
E01000483,0.5653911790222054
E01000484,-0.37048836482769926
E01000484,-0.028610975141611036
E01000485,-0.3685268439288738
E01000485,-0.1464512874805643
E01000486,-0.37903803064657965
E01000486,-0.19615953889293491
E01000487,-0.3262337616857433
E01000487,0.11922512866751726
E01000488,-0.33175650968417186
E01000488,-0.08467124785149101
E01000489,-0.327392604367454
E01000489,0.18156424774125862
E01000490,-0.29414616130149684
E01000490,0.7452982194980227
E01000491,-0.30546413425369645
E01000491,0.14232611693286434
E01000492,-0.3520199849579571
E01000492,-0.16303520032212038
E01000493,-0.35983875220184974
